9.885132,7.675489,7.951002,4.485714,9.663175,0.982287,4.873379,0.000000,0.000000
9.882850,7.491369,7.928731,4.400000,9.695001,1.159420,4.879555,0.000000,0.000000
9.882459,7.491369,7.973274,4.314286,9.696327,1.111111,4.916615,0.000000,0.000000
9.886044,7.733026,8.040089,4.400000,9.599523,1.062802,4.959852,0.000000,0.000000
9.884871,7.479862,7.973274,4.400000,9.657870,0.982287,4.966028,0.000000,0.000000
9.883958,8.009206,7.839644,3.571429,9.664501,0.595813,4.904262,0.000000,2.745098
9.882459,7.376295,7.839644,5.428571,9.661849,1.111111,4.922792,0.000000,0.000000
9.882589,7.399310,7.839644,6.057143,9.635327,1.111111,4.922792,0.000000,0.000000
9.882654,7.623705,7.683742,4.085714,9.702957,0.982287,4.854849,0.000000,0.000000
9.886110,7.715765,7.906459,3.571429,9.655218,1.095008,5.003088,0.000000,0.000000
9.882720,7.531646,7.839644,4.428571,9.663175,1.095008,4.972205,0.000000,1.764706
9.870659,8.199079,6.881960,5.942857,9.584936,1.771337,4.373070,0.000000,0.000000
9.884741,7.686997,7.973274,4.257143,9.643283,0.724638,5.071032,0.000000,0.000000
9.881090,7.617952,7.772829,4.200000,9.713566,0.611916,4.959852,0.000000,0.000000
9.886044,7.710012,7.772829,4.342857,9.634001,1.078905,4.990735,0.000000,1.960784
9.884284,7.485616,7.795100,4.228571,9.665827,0.966184,5.015442,0.000000,0.000000
9.885718,7.220944,7.750557,5.342857,9.710914,1.014493,4.990735,0.000000,1.764706
9.898822,7.439586,8.329621,3.171429,9.584936,1.030596,5.534280,0.000000,4.313725
9.883437,7.422325,7.661470,4.142857,9.688370,0.708535,5.108091,0.000000,0.000000
9.882328,7.548907,7.594655,4.514286,9.714892,0.112721,5.182211,0.000000,3.725490
9.882459,7.617952,7.438753,4.200000,9.693675,0.628019,5.077208,0.000000,0.000000
9.885001,7.313003,7.416481,4.257143,9.717544,1.078905,5.089561,0.000000,0.000000
9.900061,7.686997,7.639198,4.085714,9.582284,0.821256,5.311921,0.000000,0.000000
9.898822,7.491369,8.062361,3.028571,9.592892,1.030596,5.639284,0.000000,2.941176
9.892433,7.019563,7.238307,3.314286,9.753348,0.998390,5.497221,0.000000,4.705882
9.888913,7.289988,6.414254,4.885714,9.708262,1.175523,5.274861,0.000000,0.000000
9.896866,7.456847,6.592428,4.085714,9.669805,0.966184,5.429277,0.444444,0.000000
9.886696,7.336018,6.347439,4.114286,9.716218,0.917874,5.429277,0.349206,4.313725
9.891586,7.105869,6.057906,4.657143,9.663175,1.127214,5.701050,0.000000,0.000000
9.897453,7.261220,6.146993,2.371429,9.787827,0.563607,5.818406,0.000000,3.921569
9.956452,7.940161,7.015590,1.885714,9.358175,0.128824,7.189623,0.000000,0.000000
9.935916,7.957422,6.458797,3.342857,9.435088,0.128824,6.664608,0.000000,0.000000
9.940154,6.588032,0.000000,5.371429,9.573001,1.304348,8.177888,0.000000,6.666667
9.982529,6.173763,0.000000,6.000000,9.257393,0.933977,8.214947,10.000000,5.490196
10.000000,7.077100,0.000000,2.857143,9.303806,0.193237,10.000000,0.000000,4.705882
9.923660,8.302647,0.000000,2.857143,9.636653,0.161031,7.115503,0.000000,1.568627
9.897323,7.894131,0.000000,1.600000,9.872696,0.000000,6.788141,0.000000,0.000000
9.952475,6.461450,0.000000,2.200000,9.708262,0.000000,9.067326,0.000000,0.000000
9.957364,6.340621,0.000000,2.142857,9.691022,0.000000,9.240272,0.000000,0.000000
9.959842,7.272727,0.000000,1.914286,9.550457,0.096618,8.894379,0.000000,0.000000
9.902147,7.744534,8.530067,3.600000,9.620740,0.917874,5.071032,0.000000,2.745098
9.899213,7.537399,8.841871,3.400000,9.606153,0.966184,5.206918,0.000000,0.000000
9.899148,7.715765,8.663697,3.800000,9.598197,0.821256,5.114268,0.000000,0.000000
9.898040,7.617952,8.685969,4.028571,9.591566,0.885668,5.132798,0.000000,1.960784
9.890151,7.894131,8.195991,5.171429,9.555762,1.030596,4.867202,0.000000,0.000000
9.887870,7.652474,8.106904,4.371429,9.618088,1.046699,4.959852,0.000000,5.686275
9.886501,7.802071,7.951002,4.200000,9.607479,1.030596,4.916615,0.000000,0.000000
9.899018,7.623705,8.374165,3.771429,9.600849,0.933977,5.200741,0.000000,0.000000
9.887218,7.439586,7.884187,4.628571,9.675109,1.030596,4.959852,0.000000,4.117647
9.888782,7.612198,7.884187,4.228571,9.659196,0.901771,5.003088,0.000000,0.000000
9.890086,7.756041,7.750557,4.885714,9.616762,0.998390,4.935145,0.000000,0.000000
9.920726,7.594937,8.195991,3.285714,9.647262,0.869565,5.262508,0.000000,0.000000
9.900843,7.439586,8.151448,4.457143,9.615436,0.933977,5.281038,0.000000,2.352941
9.887479,7.445339,8.040089,3.600000,9.647262,0.901771,5.311921,0.000000,0.000000
9.914468,7.928654,5.077951,4.085714,9.546479,0.789050,6.084002,0.000000,3.333333
9.913621,7.796318,4.654788,4.771429,9.571675,0.853462,5.911056,0.857143,3.333333
9.910491,8.043728,3.006682,4.657143,9.515979,0.628019,6.522545,0.000000,3.529412
9.920726,7.911392,2.249443,3.885714,9.573001,0.531401,6.880791,0.000000,0.000000
9.949215,7.882624,0.000000,3.885714,9.447023,0.305958,8.301421,0.000000,1.960784
9.896997,7.727273,8.864143,3.371429,9.612783,0.933977,5.033972,0.000000,0.000000
9.896149,7.888377,8.752784,4.400000,9.522610,0.869565,5.071032,0.000000,2.941176
9.896866,7.669735,8.574610,3.571429,9.651240,0.837359,5.015442,0.000000,0.000000
9.895432,7.589183,8.685969,3.714286,9.591566,0.885668,5.213095,0.000000,5.490196
9.896540,7.479862,8.463252,3.085714,9.689696,0.901771,5.176035,0.000000,2.352941
9.890347,7.416571,8.062361,4.485714,9.675109,0.982287,5.009265,0.000000,0.000000
9.887935,7.359033,7.839644,4.400000,9.728153,1.062802,4.879555,0.000000,0.000000
9.887935,7.405063,7.928731,4.685714,9.698979,1.046699,4.935145,0.000000,0.000000
9.888978,7.669735,7.884187,4.600000,9.619414,1.095008,5.009265,0.000000,0.000000
9.899474,7.594937,8.084633,3.057143,9.657870,0.917874,5.194565,0.285714,3.333333
9.887153,7.393556,7.817372,4.114286,9.681740,1.095008,5.083385,0.190476,4.901961
9.890217,7.479862,7.728285,5.114286,9.643283,1.062802,5.052502,0.000000,0.000000
9.887022,7.474108,7.082405,3.514286,9.676435,0.933977,5.441631,0.000000,4.705882
9.898692,7.393556,8.173719,3.542857,9.623392,0.998390,5.361334,0.000000,6.862745
9.894128,7.853855,8.151448,3.171429,9.649914,0.177134,5.311921,0.000000,0.000000
9.883763,7.669735,7.861915,3.828571,9.636653,0.901771,5.145151,0.000000,0.000000
9.887674,7.617952,7.951002,3.942857,9.640631,0.901771,5.213095,0.000000,1.960784
9.885914,6.996548,7.839644,3.857143,9.665827,0.917874,5.268684,0.000000,0.000000
9.887348,7.560414,7.683742,5.028571,9.611457,0.966184,5.176035,0.000000,3.333333
9.917467,8.239356,8.685969,2.371429,9.481501,0.000000,5.861643,0.000000,0.000000
9.894780,7.848101,8.129176,1.857143,9.680414,0.096618,5.515750,0.000000,0.000000
9.883763,7.721519,7.572383,3.485714,9.639305,0.950081,5.138975,0.000000,0.000000
9.889239,7.399310,7.973274,3.742857,9.628696,0.982287,5.429277,0.000000,0.000000
9.886110,7.502877,7.572383,3.600000,9.681740,0.837359,5.299568,0.000000,0.000000
9.886696,7.715765,7.550111,3.657143,9.632675,0.837359,5.342804,0.000000,0.000000
9.917076,8.072497,8.374165,1.657143,9.519958,0.177134,5.960469,0.000000,0.000000
9.894584,7.784810,7.594655,4.342857,9.553110,0.933977,5.429277,0.000000,0.000000
9.895888,7.767549,7.483296,4.657143,9.539849,0.917874,5.441631,0.000000,1.764706
9.898235,7.669735,7.438753,4.400000,9.566371,0.901771,5.552810,0.000000,0.000000
9.904885,7.848101,7.884187,2.142857,9.634001,0.257649,5.491044,0.476190,4.705882
9.922943,8.164557,8.418708,2.600000,9.462936,0.370370,5.645460,0.000000,7.254902
9.877504,8.060990,5.968820,10.000000,9.268002,2.705314,3.625695,6.984127,0.000000
9.903646,7.324511,4.120267,5.314286,9.639305,0.966184,6.232242,0.000000,0.000000
9.920335,6.651323,4.187082,4.457143,9.661849,0.756844,7.047560,0.000000,0.000000
9.919032,6.346375,3.808463,4.457143,9.738761,0.933977,7.177270,0.000000,0.000000
9.907167,7.272727,0.000000,4.714286,9.779870,0.611916,7.121680,0.000000,0.000000
9.887413,7.399310,0.000000,5.228571,9.797109,1.561997,6.281655,0.000000,0.000000
9.908796,7.635213,0.000000,5.028571,9.684392,0.756844,6.991970,0.000000,0.000000
9.933243,7.733026,0.000000,4.514286,9.576979,0.515298,7.560222,0.000000,0.000000
9.864596,7.491369,0.000000,8.685714,9.346241,10.000000,4.298950,0.000000,0.000000
9.864922,7.479862,0.000000,8.628571,9.375414,10.000000,4.280420,0.000000,0.000000
9.911991,7.698504,0.000000,4.000000,9.580957,0.531401,7.720815,0.000000,0.000000
9.912969,7.393556,3.585746,6.200000,9.571675,1.223833,5.991353,0.761905,10.000000
9.916945,7.462601,0.734967,4.314286,9.732131,0.209340,6.961087,0.000000,5.490196
9.902994,8.055236,5.322940,4.457143,9.596870,0.000000,5.911056,0.000000,0.000000
9.905080,7.934407,5.367483,3.400000,9.648588,0.000000,6.034589,0.000000,0.000000
9.898040,8.319908,4.988864,4.628571,9.598197,0.000000,5.719580,0.000000,0.000000
9.899539,8.107020,4.877506,4.742857,9.636653,0.000000,5.756640,0.000000,0.000000
9.863488,8.285386,3.875278,4.400000,9.885957,0.000000,4.688079,0.000000,0.000000
9.901886,8.624856,1.737194,4.971429,9.614110,0.000000,6.145769,0.000000,0.000000
9.903711,8.141542,0.000000,5.971429,9.645936,0.000000,6.720198,0.000000,0.000000
9.907167,8.377445,0.000000,1.600000,9.744066,0.000000,6.930204,0.000000,0.000000
9.851493,10.000000,0.000000,0.971429,10.000000,0.000000,4.107474,0.000000,0.000000
9.852536,7.876870,7.126949,5.171429,9.655218,2.834138,3.353922,3.777778,0.000000
9.898626,8.239356,7.260579,6.342857,9.448349,2.351047,3.576282,5.174603,0.000000
9.929723,7.733026,7.438753,3.514286,9.598197,0.966184,5.453984,0.000000,0.000000
9.925290,8.550058,4.899777,5.885714,9.317067,1.223833,6.028413,0.000000,0.000000
9.932983,9.085155,4.075724,3.742857,9.339610,0.499195,5.318098,5.333333,0.000000
9.883958,7.986191,3.964365,5.114286,9.693675,0.000000,5.355158,2.412698,0.000000
9.883241,8.544304,0.000000,6.800000,9.717544,0.000000,5.410747,2.031746,1.764706
9.884610,8.170311,0.000000,7.971429,9.741414,0.064412,5.583694,1.269841,1.764706
9.890869,8.486766,0.000000,5.714286,9.683066,0.000000,5.268684,5.047619,1.568627
9.888522,8.377445,0.000000,5.657143,9.718870,0.000000,5.262508,4.984127,1.372549
9.879525,8.135788,0.000000,7.657143,9.732131,0.128824,5.602224,1.936508,0.980392
9.880242,7.980437,0.000000,7.257143,9.710914,0.225443,5.812230,2.571429,0.196078
9.891390,8.457998,0.000000,6.685714,9.717544,0.000000,5.528104,2.095238,0.000000
9.878612,8.273878,0.000000,7.600000,9.693675,0.064412,5.608400,2.031746,0.000000
9.883697,8.636364,0.000000,7.171429,9.687044,0.080515,5.453984,1.682540,0.000000
9.877113,8.716916,0.000000,6.428571,9.746718,0.000000,5.151328,2.000000,0.000000
9.886566,6.875719,0.000000,3.400000,9.969500,4.347826,5.515750,0.000000,0.000000
9.877504,8.544304,0.000000,6.914286,9.775892,0.000000,5.182211,1.777778,0.000000
9.886892,8.515535,0.000000,5.685714,9.695001,0.000000,5.114268,5.428571,0.000000
9.884219,8.601841,0.000000,6.485714,9.720196,0.000000,5.379864,2.126984,0.000000
9.891716,8.601841,0.000000,5.142857,9.679088,0.000000,5.318098,4.920635,0.000000
9.886044,8.596087,0.000000,5.342857,9.695001,0.000000,5.355158,4.380952,0.000000
9.898170,8.279632,0.000000,5.200000,9.661849,2.270531,3.996294,9.142857,0.000000
9.885718,8.268124,0.000000,7.828571,9.660522,0.000000,5.836936,1.714286,0.000000
9.884610,8.135788,0.000000,8.228571,9.628696,0.128824,5.670167,3.365079,0.000000
9.888652,8.584580,0.000000,5.685714,9.688370,0.000000,5.188388,5.047619,0.000000
9.913425,8.262371,0.000000,5.771429,9.736109,0.000000,5.213095,5.206349,0.000000
9.886435,8.273878,0.000000,5.542857,9.761305,0.000000,5.237801,4.984127,0.000000
9.890347,8.187572,0.000000,5.942857,9.728153,0.000000,5.324274,5.301587,0.000000
